menu_name,menu_link,menu_image,submenu_link,store_name
Sales,https://www.instacart.com/store/safeway/departments/1000001,/Safeway/0caf312dfe64456c99852a959e59ecb4.jpeg,https://www.instacart.com/store/safeway/departments/1000001/aisles/1000034,Safeway
Sales,https://www.instacart.com/store/safeway/departments/1000001,/Safeway/0caf312dfe64456c99852a959e59ecb4.jpeg,https://www.instacart.com/store/safeway/departments/1000001/aisles/1000037,Safeway
Sales,https://www.instacart.com/store/safeway/departments/1000001,/Safeway/0caf312dfe64456c99852a959e59ecb4.jpeg,https://www.instacart.com/store/safeway/departments/1000001/aisles/1000041,Safeway
Sales,https://www.instacart.com/store/safeway/departments/1000001,/Safeway/0caf312dfe64456c99852a959e59ecb4.jpeg,https://www.instacart.com/store/safeway/departments/1000001/aisles/1000047,Safeway
Sales,https://www.instacart.com/store/safeway/departments/1000001,/Safeway/0caf312dfe64456c99852a959e59ecb4.jpeg,https://www.instacart.com/store/safeway/departments/1000001/aisles/1000030,Safeway
Sales,https://www.instacart.com/store/safeway/departments/1000001,/Safeway/0caf312dfe64456c99852a959e59ecb4.jpeg,https://www.instacart.com/store/safeway/departments/1000001/aisles/1000048,Safeway
Sales,https://www.instacart.com/store/safeway/departments/1000001,/Safeway/0caf312dfe64456c99852a959e59ecb4.jpeg,https://www.instacart.com/store/safeway/departments/1000001/aisles/1000046,Safeway
Celebrate the 4th!,https://www.instacart.com/store/safeway/departments/15021,,https://www.instacart.com/store/safeway/departments/15021/aisles/80124,Safeway
Celebrate the 4th!,https://www.instacart.com/store/safeway/departments/15021,,https://www.instacart.com/store/safeway/departments/15021/aisles/79500,Safeway
Celebrate the 4th!,https://www.instacart.com/store/safeway/departments/15021,,https://www.instacart.com/store/safeway/departments/15021/aisles/79499,Safeway
Celebrate the 4th!,https://www.instacart.com/store/safeway/departments/15021,,https://www.instacart.com/store/safeway/departments/15021/aisles/79498,Safeway
Celebrate the 4th!,https://www.instacart.com/store/safeway/departments/15021,,https://www.instacart.com/store/safeway/departments/15021/aisles/79497,Safeway
Celebrate the 4th!,https://www.instacart.com/store/safeway/departments/15021,,https://www.instacart.com/store/safeway/departments/15021/aisles/79496,Safeway
Celebrate the 4th!,https://www.instacart.com/store/safeway/departments/15021,,https://www.instacart.com/store/safeway/departments/15021/aisles/79495,Safeway
Celebrate the 4th!,https://www.instacart.com/store/safeway/departments/15021,,https://www.instacart.com/store/safeway/departments/15021/aisles/79494,Safeway
Celebrate the 4th!,https://www.instacart.com/store/safeway/departments/15021,,https://www.instacart.com/store/safeway/departments/15021/aisles/1015021,Safeway
ð Organics,https://www.instacart.com/store/safeway/departments/13071,,https://www.instacart.com/store/safeway/departments/13071/aisles/69372,Safeway
ð Organics,https://www.instacart.com/store/safeway/departments/13071,,https://www.instacart.com/store/safeway/departments/13071/aisles/69371,Safeway
ð Organics,https://www.instacart.com/store/safeway/departments/13071,,https://www.instacart.com/store/safeway/departments/13071/aisles/69370,Safeway
ð Organics,https://www.instacart.com/store/safeway/departments/13071,,https://www.instacart.com/store/safeway/departments/13071/aisles/69368,Safeway
ð Organics,https://www.instacart.com/store/safeway/departments/13071,,https://www.instacart.com/store/safeway/departments/13071/aisles/69367,Safeway
ð Organics,https://www.instacart.com/store/safeway/departments/13071,,https://www.instacart.com/store/safeway/departments/13071/aisles/69366,Safeway
ð Organics,https://www.instacart.com/store/safeway/departments/13071,,https://www.instacart.com/store/safeway/departments/13071/aisles/69365,Safeway
ð Organics,https://www.instacart.com/store/safeway/departments/13071,,https://www.instacart.com/store/safeway/departments/13071/aisles/69364,Safeway
ð Organics,https://www.instacart.com/store/safeway/departments/13071,,https://www.instacart.com/store/safeway/departments/13071/aisles/69363,Safeway
ð Organics,https://www.instacart.com/store/safeway/departments/13071,,https://www.instacart.com/store/safeway/departments/13071/aisles/69362,Safeway
ð Organics,https://www.instacart.com/store/safeway/departments/13071,,https://www.instacart.com/store/safeway/departments/13071/aisles/1013071,Safeway
Exclusively At Safeway,https://www.instacart.com/store/safeway/departments/12424,,https://www.instacart.com/store/safeway/departments/12424/aisles/65899,Safeway
Exclusively At Safeway,https://www.instacart.com/store/safeway/departments/12424,,https://www.instacart.com/store/safeway/departments/12424/aisles/65898,Safeway
Exclusively At Safeway,https://www.instacart.com/store/safeway/departments/12424,,https://www.instacart.com/store/safeway/departments/12424/aisles/65897,Safeway
Exclusively At Safeway,https://www.instacart.com/store/safeway/departments/12424,,https://www.instacart.com/store/safeway/departments/12424/aisles/65895,Safeway
Exclusively At Safeway,https://www.instacart.com/store/safeway/departments/12424,,https://www.instacart.com/store/safeway/departments/12424/aisles/65894,Safeway
Exclusively At Safeway,https://www.instacart.com/store/safeway/departments/12424,,https://www.instacart.com/store/safeway/departments/12424/aisles/65891,Safeway
Produce,https://www.instacart.com/store/safeway/departments/42,/Safeway/6819053611a14624851ba81db18623d4.jpeg,https://www.instacart.com/store/safeway/departments/42/aisles/335,Safeway
Produce,https://www.instacart.com/store/safeway/departments/42,/Safeway/6819053611a14624851ba81db18623d4.jpeg,https://www.instacart.com/store/safeway/departments/42/aisles/337,Safeway
Produce,https://www.instacart.com/store/safeway/departments/42,/Safeway/6819053611a14624851ba81db18623d4.jpeg,https://www.instacart.com/store/safeway/departments/42/aisles/336,Safeway
Produce,https://www.instacart.com/store/safeway/departments/42,/Safeway/6819053611a14624851ba81db18623d4.jpeg,https://www.instacart.com/store/safeway/departments/42/aisles/1000042,Safeway
Dairy & Eggs,https://www.instacart.com/store/safeway/departments/38,/Safeway/8c0437eeccf045828e7059c2603598d6.jpeg,https://www.instacart.com/store/safeway/departments/38/aisles/315,Safeway
Dairy & Eggs,https://www.instacart.com/store/safeway/departments/38,/Safeway/8c0437eeccf045828e7059c2603598d6.jpeg,https://www.instacart.com/store/safeway/departments/38/aisles/312,Safeway
Dairy & Eggs,https://www.instacart.com/store/safeway/departments/38,/Safeway/8c0437eeccf045828e7059c2603598d6.jpeg,https://www.instacart.com/store/safeway/departments/38/aisles/983,Safeway
Dairy & Eggs,https://www.instacart.com/store/safeway/departments/38,/Safeway/8c0437eeccf045828e7059c2603598d6.jpeg,https://www.instacart.com/store/safeway/departments/38/aisles/311,Safeway
Dairy & Eggs,https://www.instacart.com/store/safeway/departments/38,/Safeway/8c0437eeccf045828e7059c2603598d6.jpeg,https://www.instacart.com/store/safeway/departments/38/aisles/309,Safeway
Dairy & Eggs,https://www.instacart.com/store/safeway/departments/38,/Safeway/8c0437eeccf045828e7059c2603598d6.jpeg,https://www.instacart.com/store/safeway/departments/38/aisles/4252,Safeway
Dairy & Eggs,https://www.instacart.com/store/safeway/departments/38,/Safeway/8c0437eeccf045828e7059c2603598d6.jpeg,https://www.instacart.com/store/safeway/departments/38/aisles/984,Safeway
Dairy & Eggs,https://www.instacart.com/store/safeway/departments/38,/Safeway/8c0437eeccf045828e7059c2603598d6.jpeg,https://www.instacart.com/store/safeway/departments/38/aisles/313,Safeway
Dairy & Eggs,https://www.instacart.com/store/safeway/departments/38,/Safeway/8c0437eeccf045828e7059c2603598d6.jpeg,https://www.instacart.com/store/safeway/departments/38/aisles/1000038,Safeway
Dairy & Eggs,https://www.instacart.com/store/safeway/departments/38,/Safeway/8c0437eeccf045828e7059c2603598d6.jpeg,https://www.instacart.com/store/safeway/departments/38/aisles/3000038,Safeway
Beverages,https://www.instacart.com/store/safeway/departments/32,/Safeway/c9304205eedc4a0d83a74c1fe090ebbc.jpeg,https://www.instacart.com/store/safeway/departments/32/aisles/252,Safeway
Beverages,https://www.instacart.com/store/safeway/departments/32,/Safeway/c9304205eedc4a0d83a74c1fe090ebbc.jpeg,https://www.instacart.com/store/safeway/departments/32/aisles/253,Safeway
Beverages,https://www.instacart.com/store/safeway/departments/32,/Safeway/c9304205eedc4a0d83a74c1fe090ebbc.jpeg,https://www.instacart.com/store/safeway/departments/32/aisles/254,Safeway
Beverages,https://www.instacart.com/store/safeway/departments/32,/Safeway/c9304205eedc4a0d83a74c1fe090ebbc.jpeg,https://www.instacart.com/store/safeway/departments/32/aisles/257,Safeway
Beverages,https://www.instacart.com/store/safeway/departments/32,/Safeway/c9304205eedc4a0d83a74c1fe090ebbc.jpeg,https://www.instacart.com/store/safeway/departments/32/aisles/2734,Safeway
Beverages,https://www.instacart.com/store/safeway/departments/32,/Safeway/c9304205eedc4a0d83a74c1fe090ebbc.jpeg,https://www.instacart.com/store/safeway/departments/32/aisles/256,Safeway
Beverages,https://www.instacart.com/store/safeway/departments/32,/Safeway/c9304205eedc4a0d83a74c1fe090ebbc.jpeg,https://www.instacart.com/store/safeway/departments/32/aisles/2810,Safeway
Beverages,https://www.instacart.com/store/safeway/departments/32,/Safeway/c9304205eedc4a0d83a74c1fe090ebbc.jpeg,https://www.instacart.com/store/safeway/departments/32/aisles/1000032,Safeway
Beverages,https://www.instacart.com/store/safeway/departments/32,/Safeway/c9304205eedc4a0d83a74c1fe090ebbc.jpeg,https://www.instacart.com/store/safeway/departments/32/aisles/3000032,Safeway
Snacks,https://www.instacart.com/store/safeway/departments/37,/Safeway/6bd20ef481274b2e907bf31b16a05116.jpeg,https://www.instacart.com/store/safeway/departments/37/aisles/298,Safeway
Snacks,https://www.instacart.com/store/safeway/departments/37,/Safeway/6bd20ef481274b2e907bf31b16a05116.jpeg,https://www.instacart.com/store/safeway/departments/37/aisles/300,Safeway
Snacks,https://www.instacart.com/store/safeway/departments/37,/Safeway/6bd20ef481274b2e907bf31b16a05116.jpeg,https://www.instacart.com/store/safeway/departments/37/aisles/301,Safeway
Snacks,https://www.instacart.com/store/safeway/departments/37,/Safeway/6bd20ef481274b2e907bf31b16a05116.jpeg,https://www.instacart.com/store/safeway/departments/37/aisles/308,Safeway
Snacks,https://www.instacart.com/store/safeway/departments/37,/Safeway/6bd20ef481274b2e907bf31b16a05116.jpeg,https://www.instacart.com/store/safeway/departments/37/aisles/2736,Safeway
Snacks,https://www.instacart.com/store/safeway/departments/37,/Safeway/6bd20ef481274b2e907bf31b16a05116.jpeg,https://www.instacart.com/store/safeway/departments/37/aisles/2738,Safeway
Snacks,https://www.instacart.com/store/safeway/departments/37,/Safeway/6bd20ef481274b2e907bf31b16a05116.jpeg,https://www.instacart.com/store/safeway/departments/37/aisles/305,Safeway
Snacks,https://www.instacart.com/store/safeway/departments/37,/Safeway/6bd20ef481274b2e907bf31b16a05116.jpeg,https://www.instacart.com/store/safeway/departments/37/aisles/2737,Safeway
Snacks,https://www.instacart.com/store/safeway/departments/37,/Safeway/6bd20ef481274b2e907bf31b16a05116.jpeg,https://www.instacart.com/store/safeway/departments/37/aisles/3756,Safeway
Snacks,https://www.instacart.com/store/safeway/departments/37,/Safeway/6bd20ef481274b2e907bf31b16a05116.jpeg,https://www.instacart.com/store/safeway/departments/37/aisles/2735,Safeway
Snacks,https://www.instacart.com/store/safeway/departments/37,/Safeway/6bd20ef481274b2e907bf31b16a05116.jpeg,https://www.instacart.com/store/safeway/departments/37/aisles/1000037,Safeway
Snacks,https://www.instacart.com/store/safeway/departments/37,/Safeway/6bd20ef481274b2e907bf31b16a05116.jpeg,https://www.instacart.com/store/safeway/departments/37/aisles/3000037,Safeway
Frozen,https://www.instacart.com/store/safeway/departments/41,/Safeway/d99d00d9e22845058ae3386d0c8041bf.jpeg,https://www.instacart.com/store/safeway/departments/41/aisles/324,Safeway
Frozen,https://www.instacart.com/store/safeway/departments/41,/Safeway/d99d00d9e22845058ae3386d0c8041bf.jpeg,https://www.instacart.com/store/safeway/departments/41/aisles/323,Safeway
Frozen,https://www.instacart.com/store/safeway/departments/41,/Safeway/d99d00d9e22845058ae3386d0c8041bf.jpeg,https://www.instacart.com/store/safeway/departments/41/aisles/329,Safeway
Frozen,https://www.instacart.com/store/safeway/departments/41,/Safeway/d99d00d9e22845058ae3386d0c8041bf.jpeg,https://www.instacart.com/store/safeway/departments/41/aisles/328,Safeway
Frozen,https://www.instacart.com/store/safeway/departments/41,/Safeway/d99d00d9e22845058ae3386d0c8041bf.jpeg,https://www.instacart.com/store/safeway/departments/41/aisles/330,Safeway
Frozen,https://www.instacart.com/store/safeway/departments/41,/Safeway/d99d00d9e22845058ae3386d0c8041bf.jpeg,https://www.instacart.com/store/safeway/departments/41/aisles/2767,Safeway
Frozen,https://www.instacart.com/store/safeway/departments/41,/Safeway/d99d00d9e22845058ae3386d0c8041bf.jpeg,https://www.instacart.com/store/safeway/departments/41/aisles/334,Safeway
Frozen,https://www.instacart.com/store/safeway/departments/41,/Safeway/d99d00d9e22845058ae3386d0c8041bf.jpeg,https://www.instacart.com/store/safeway/departments/41/aisles/332,Safeway
Frozen,https://www.instacart.com/store/safeway/departments/41,/Safeway/d99d00d9e22845058ae3386d0c8041bf.jpeg,https://www.instacart.com/store/safeway/departments/41/aisles/325,Safeway
Frozen,https://www.instacart.com/store/safeway/departments/41,/Safeway/d99d00d9e22845058ae3386d0c8041bf.jpeg,https://www.instacart.com/store/safeway/departments/41/aisles/4298,Safeway
Frozen,https://www.instacart.com/store/safeway/departments/41,/Safeway/d99d00d9e22845058ae3386d0c8041bf.jpeg,https://www.instacart.com/store/safeway/departments/41/aisles/1000041,Safeway
Frozen,https://www.instacart.com/store/safeway/departments/41,/Safeway/d99d00d9e22845058ae3386d0c8041bf.jpeg,https://www.instacart.com/store/safeway/departments/41/aisles/3000041,Safeway
Pantry,https://www.instacart.com/store/safeway/departments/36,/Safeway/cff3684abd8c4df9902b2b01b639e9e6.jpeg,https://www.instacart.com/store/safeway/departments/36/aisles/289,Safeway
Pantry,https://www.instacart.com/store/safeway/departments/36,/Safeway/cff3684abd8c4df9902b2b01b639e9e6.jpeg,https://www.instacart.com/store/safeway/departments/36/aisles/287,Safeway
Pantry,https://www.instacart.com/store/safeway/departments/36,/Safeway/cff3684abd8c4df9902b2b01b639e9e6.jpeg,https://www.instacart.com/store/safeway/departments/36/aisles/294,Safeway
Pantry,https://www.instacart.com/store/safeway/departments/36,/Safeway/cff3684abd8c4df9902b2b01b639e9e6.jpeg,https://www.instacart.com/store/safeway/departments/36/aisles/288,Safeway
Pantry,https://www.instacart.com/store/safeway/departments/36,/Safeway/cff3684abd8c4df9902b2b01b639e9e6.jpeg,https://www.instacart.com/store/safeway/departments/36/aisles/292,Safeway
Pantry,https://www.instacart.com/store/safeway/departments/36,/Safeway/cff3684abd8c4df9902b2b01b639e9e6.jpeg,https://www.instacart.com/store/safeway/departments/36/aisles/295,Safeway
Pantry,https://www.instacart.com/store/safeway/departments/36,/Safeway/cff3684abd8c4df9902b2b01b639e9e6.jpeg,https://www.instacart.com/store/safeway/departments/36/aisles/3751,Safeway
Pantry,https://www.instacart.com/store/safeway/departments/36,/Safeway/cff3684abd8c4df9902b2b01b639e9e6.jpeg,https://www.instacart.com/store/safeway/departments/36/aisles/284,Safeway
Pantry,https://www.instacart.com/store/safeway/departments/36,/Safeway/cff3684abd8c4df9902b2b01b639e9e6.jpeg,https://www.instacart.com/store/safeway/departments/36/aisles/296,Safeway
Pantry,https://www.instacart.com/store/safeway/departments/36,/Safeway/cff3684abd8c4df9902b2b01b639e9e6.jpeg,https://www.instacart.com/store/safeway/departments/36/aisles/4268,Safeway
Pantry,https://www.instacart.com/store/safeway/departments/36,/Safeway/cff3684abd8c4df9902b2b01b639e9e6.jpeg,https://www.instacart.com/store/safeway/departments/36/aisles/285,Safeway
Pantry,https://www.instacart.com/store/safeway/departments/36,/Safeway/cff3684abd8c4df9902b2b01b639e9e6.jpeg,https://www.instacart.com/store/safeway/departments/36/aisles/1000036,Safeway
Pantry,https://www.instacart.com/store/safeway/departments/36,/Safeway/cff3684abd8c4df9902b2b01b639e9e6.jpeg,https://www.instacart.com/store/safeway/departments/36/aisles/3000036,Safeway
Bakery,https://www.instacart.com/store/safeway/departments/33,/Safeway/c8eaf836dffc4461a5858674973e205a.jpeg,https://www.instacart.com/store/safeway/departments/33/aisles/265,Safeway
Bakery,https://www.instacart.com/store/safeway/departments/33,/Safeway/c8eaf836dffc4461a5858674973e205a.jpeg,https://www.instacart.com/store/safeway/departments/33/aisles/267,Safeway
Bakery,https://www.instacart.com/store/safeway/departments/33,/Safeway/c8eaf836dffc4461a5858674973e205a.jpeg,https://www.instacart.com/store/safeway/departments/33/aisles/261,Safeway
Bakery,https://www.instacart.com/store/safeway/departments/33,/Safeway/c8eaf836dffc4461a5858674973e205a.jpeg,https://www.instacart.com/store/safeway/departments/33/aisles/260,Safeway
Bakery,https://www.instacart.com/store/safeway/departments/33,/Safeway/c8eaf836dffc4461a5858674973e205a.jpeg,https://www.instacart.com/store/safeway/departments/33/aisles/1000033,Safeway
Meat & Seafood,https://www.instacart.com/store/safeway/departments/45,/Safeway/b569e1644ac1412b8fae575fc3cf437b.jpeg,https://www.instacart.com/store/safeway/departments/45/aisles/358,Safeway
Meat & Seafood,https://www.instacart.com/store/safeway/departments/45,/Safeway/b569e1644ac1412b8fae575fc3cf437b.jpeg,https://www.instacart.com/store/safeway/departments/45/aisles/359,Safeway
Meat & Seafood,https://www.instacart.com/store/safeway/departments/45,/Safeway/b569e1644ac1412b8fae575fc3cf437b.jpeg,https://www.instacart.com/store/safeway/departments/45/aisles/360,Safeway
Meat & Seafood,https://www.instacart.com/store/safeway/departments/45,/Safeway/b569e1644ac1412b8fae575fc3cf437b.jpeg,https://www.instacart.com/store/safeway/departments/45/aisles/361,Safeway
Meat & Seafood,https://www.instacart.com/store/safeway/departments/45,/Safeway/b569e1644ac1412b8fae575fc3cf437b.jpeg,https://www.instacart.com/store/safeway/departments/45/aisles/362,Safeway
Meat & Seafood,https://www.instacart.com/store/safeway/departments/45,/Safeway/b569e1644ac1412b8fae575fc3cf437b.jpeg,https://www.instacart.com/store/safeway/departments/45/aisles/364,Safeway
Meat & Seafood,https://www.instacart.com/store/safeway/departments/45,/Safeway/b569e1644ac1412b8fae575fc3cf437b.jpeg,https://www.instacart.com/store/safeway/departments/45/aisles/1000045,Safeway
Household,https://www.instacart.com/store/safeway/departments/46,/Safeway/7fba4064529e418a9f0b81ef5fdc6e0d.jpeg,https://www.instacart.com/store/safeway/departments/46/aisles/365,Safeway
Household,https://www.instacart.com/store/safeway/departments/46,/Safeway/7fba4064529e418a9f0b81ef5fdc6e0d.jpeg,https://www.instacart.com/store/safeway/departments/46/aisles/369,Safeway
Household,https://www.instacart.com/store/safeway/departments/46,/Safeway/7fba4064529e418a9f0b81ef5fdc6e0d.jpeg,https://www.instacart.com/store/safeway/departments/46/aisles/370,Safeway
Household,https://www.instacart.com/store/safeway/departments/46,/Safeway/7fba4064529e418a9f0b81ef5fdc6e0d.jpeg,https://www.instacart.com/store/safeway/departments/46/aisles/378,Safeway
Household,https://www.instacart.com/store/safeway/departments/46,/Safeway/7fba4064529e418a9f0b81ef5fdc6e0d.jpeg,https://www.instacart.com/store/safeway/departments/46/aisles/2744,Safeway
Household,https://www.instacart.com/store/safeway/departments/46,/Safeway/7fba4064529e418a9f0b81ef5fdc6e0d.jpeg,https://www.instacart.com/store/safeway/departments/46/aisles/373,Safeway
Household,https://www.instacart.com/store/safeway/departments/46,/Safeway/7fba4064529e418a9f0b81ef5fdc6e0d.jpeg,https://www.instacart.com/store/safeway/departments/46/aisles/374,Safeway
Household,https://www.instacart.com/store/safeway/departments/46,/Safeway/7fba4064529e418a9f0b81ef5fdc6e0d.jpeg,https://www.instacart.com/store/safeway/departments/46/aisles/376,Safeway
Household,https://www.instacart.com/store/safeway/departments/46,/Safeway/7fba4064529e418a9f0b81ef5fdc6e0d.jpeg,https://www.instacart.com/store/safeway/departments/46/aisles/380,Safeway
Household,https://www.instacart.com/store/safeway/departments/46,/Safeway/7fba4064529e418a9f0b81ef5fdc6e0d.jpeg,https://www.instacart.com/store/safeway/departments/46/aisles/371,Safeway
Household,https://www.instacart.com/store/safeway/departments/46,/Safeway/7fba4064529e418a9f0b81ef5fdc6e0d.jpeg,https://www.instacart.com/store/safeway/departments/46/aisles/1000046,Safeway
Household,https://www.instacart.com/store/safeway/departments/46,/Safeway/7fba4064529e418a9f0b81ef5fdc6e0d.jpeg,https://www.instacart.com/store/safeway/departments/46/aisles/3000046,Safeway
Deli,https://www.instacart.com/store/safeway/departments/39,/Safeway/2f03786061974ebd99713394dc3604b1.jpeg,https://www.instacart.com/store/safeway/departments/39/aisles/318,Safeway
Deli,https://www.instacart.com/store/safeway/departments/39,/Safeway/2f03786061974ebd99713394dc3604b1.jpeg,https://www.instacart.com/store/safeway/departments/39/aisles/317,Safeway
Deli,https://www.instacart.com/store/safeway/departments/39,/Safeway/2f03786061974ebd99713394dc3604b1.jpeg,https://www.instacart.com/store/safeway/departments/39/aisles/319,Safeway
Deli,https://www.instacart.com/store/safeway/departments/39,/Safeway/2f03786061974ebd99713394dc3604b1.jpeg,https://www.instacart.com/store/safeway/departments/39/aisles/3750,Safeway
Deli,https://www.instacart.com/store/safeway/departments/39,/Safeway/2f03786061974ebd99713394dc3604b1.jpeg,https://www.instacart.com/store/safeway/departments/39/aisles/320,Safeway
Deli,https://www.instacart.com/store/safeway/departments/39,/Safeway/2f03786061974ebd99713394dc3604b1.jpeg,https://www.instacart.com/store/safeway/departments/39/aisles/1000039,Safeway
Alcohol,https://www.instacart.com/store/safeway/departments/31,/Safeway/2d4020c5d085489c9d6d59538f835172.jpeg,https://www.instacart.com/store/safeway/departments/31/aisles/251,Safeway
Alcohol,https://www.instacart.com/store/safeway/departments/31,/Safeway/2d4020c5d085489c9d6d59538f835172.jpeg,https://www.instacart.com/store/safeway/departments/31/aisles/249,Safeway
Alcohol,https://www.instacart.com/store/safeway/departments/31,/Safeway/2d4020c5d085489c9d6d59538f835172.jpeg,https://www.instacart.com/store/safeway/departments/31/aisles/248,Safeway
Alcohol,https://www.instacart.com/store/safeway/departments/31,/Safeway/2d4020c5d085489c9d6d59538f835172.jpeg,https://www.instacart.com/store/safeway/departments/31/aisles/2750,Safeway
Alcohol,https://www.instacart.com/store/safeway/departments/31,/Safeway/2d4020c5d085489c9d6d59538f835172.jpeg,https://www.instacart.com/store/safeway/departments/31/aisles/250,Safeway
Alcohol,https://www.instacart.com/store/safeway/departments/31,/Safeway/2d4020c5d085489c9d6d59538f835172.jpeg,https://www.instacart.com/store/safeway/departments/31/aisles/247,Safeway
Alcohol,https://www.instacart.com/store/safeway/departments/31,/Safeway/2d4020c5d085489c9d6d59538f835172.jpeg,https://www.instacart.com/store/safeway/departments/31/aisles/1000031,Safeway
Canned Goods,https://www.instacart.com/store/safeway/departments/35,/Safeway/ab2aeb48c60b4cce8f283cc849b53f96.jpeg,https://www.instacart.com/store/safeway/departments/35/aisles/276,Safeway
Canned Goods,https://www.instacart.com/store/safeway/departments/35,/Safeway/ab2aeb48c60b4cce8f283cc849b53f96.jpeg,https://www.instacart.com/store/safeway/departments/35/aisles/278,Safeway
Canned Goods,https://www.instacart.com/store/safeway/departments/35,/Safeway/ab2aeb48c60b4cce8f283cc849b53f96.jpeg,https://www.instacart.com/store/safeway/departments/35/aisles/280,Safeway
Canned Goods,https://www.instacart.com/store/safeway/departments/35,/Safeway/ab2aeb48c60b4cce8f283cc849b53f96.jpeg,https://www.instacart.com/store/safeway/departments/35/aisles/281,Safeway
Canned Goods,https://www.instacart.com/store/safeway/departments/35,/Safeway/ab2aeb48c60b4cce8f283cc849b53f96.jpeg,https://www.instacart.com/store/safeway/departments/35/aisles/1000035,Safeway
Dry Goods & Pasta,https://www.instacart.com/store/safeway/departments/43,/Safeway/cd82062a70fd43f79b9e6ab79348c7c2.jpeg,https://www.instacart.com/store/safeway/departments/43/aisles/2764,Safeway
Dry Goods & Pasta,https://www.instacart.com/store/safeway/departments/43,/Safeway/cd82062a70fd43f79b9e6ab79348c7c2.jpeg,https://www.instacart.com/store/safeway/departments/43/aisles/345,Safeway
Dry Goods & Pasta,https://www.instacart.com/store/safeway/departments/43,/Safeway/cd82062a70fd43f79b9e6ab79348c7c2.jpeg,https://www.instacart.com/store/safeway/departments/43/aisles/343,Safeway
Dry Goods & Pasta,https://www.instacart.com/store/safeway/departments/43,/Safeway/cd82062a70fd43f79b9e6ab79348c7c2.jpeg,https://www.instacart.com/store/safeway/departments/43/aisles/348,Safeway
Dry Goods & Pasta,https://www.instacart.com/store/safeway/departments/43,/Safeway/cd82062a70fd43f79b9e6ab79348c7c2.jpeg,https://www.instacart.com/store/safeway/departments/43/aisles/1000043,Safeway
Dry Goods & Pasta,https://www.instacart.com/store/safeway/departments/43,/Safeway/cd82062a70fd43f79b9e6ab79348c7c2.jpeg,https://www.instacart.com/store/safeway/departments/43/aisles/3000043,Safeway
International,https://www.instacart.com/store/safeway/departments/44,/Safeway/31a248b036704295ade79c4a1be70600.jpeg,https://www.instacart.com/store/safeway/departments/44/aisles/352,Safeway
International,https://www.instacart.com/store/safeway/departments/44,/Safeway/31a248b036704295ade79c4a1be70600.jpeg,https://www.instacart.com/store/safeway/departments/44/aisles/355,Safeway
International,https://www.instacart.com/store/safeway/departments/44,/Safeway/31a248b036704295ade79c4a1be70600.jpeg,https://www.instacart.com/store/safeway/departments/44/aisles/1000044,Safeway
International,https://www.instacart.com/store/safeway/departments/44,/Safeway/31a248b036704295ade79c4a1be70600.jpeg,https://www.instacart.com/store/safeway/departments/44/aisles/3000044,Safeway
Breakfast,https://www.instacart.com/store/safeway/departments/34,/Safeway/582ae30ee5f043a3a75bfaea0b7e811d.jpeg,https://www.instacart.com/store/safeway/departments/34/aisles/2739,Safeway
